device_knumber,predicate_knumber,tier,knums_in_doc
K213214,K140372,PROXIMITY_ONLY,12
K213214,K141548,PROXIMITY_ONLY,12
K213214,K142906,SECTION_HEADED,12
K213214,K143061,PROXIMITY_ONLY,12
K213214,K170843,SECTION_HEADED,12
K213214,K172170,SECTION_HEADED,12
K213214,K173641,PROXIMITY_ONLY,12
K213214,K182492,PROXIMITY_ONLY,12
K213827,K032686,SECTION_HEADED,11
K213827,K032806,SECTION_HEADED,11
K213827,K062861,SECTION_HEADED,11
K213827,K100448,SECTION_HEADED,11
K213827,K112438,SECTION_HEADED,11
K213827,K142413,SECTION_HEADED,11
K213827,K152047,SECTION_HEADED,11
K213827,K161189,SECTION_HEADED,11
K213827,K173717,SECTION_HEADED,11
K213827,K181999,SECTION_HEADED,11
K213827,K190588,SECTION_HEADED,11
K220025,K090320,PROXIMITY_ONLY,12
K220025,K123373,SECTION_HEADED,12
K220025,K133214,PROXIMITY_ONLY,12
K220025,K141222,PROXIMITY_ONLY,12
K220025,K143249,PROXIMITY_ONLY,12
K220025,K170804,PROXIMITY_ONLY,12
K220025,K171907,PROXIMITY_ONLY,12
K220025,K190751,PROXIMITY_ONLY,12
K220025,K191575,PROXIMITY_ONLY,12
K220025,K200070,PROXIMITY_ONLY,12
K220025,K203163,PROXIMITY_ONLY,12
K220025,K210549,PROXIMITY_ONLY,12
K220405,K072857,PROXIMITY_ONLY,19
K220405,K073337,PROXIMITY_ONLY,19
K220405,K080885,PROXIMITY_ONLY,19
K220405,K083116,PROXIMITY_ONLY,19
K220405,K083558,SECTION_HEADED,19
K220405,K091967,PROXIMITY_ONLY,19
K220405,K092265,PROXIMITY_ONLY,19
K220405,K103352,PROXIMITY_ONLY,19
K220405,K103721,PROXIMITY_ONLY,19
K220405,K111145,PROXIMITY_ONLY,19
K220405,K112115,PROXIMITY_ONLY,19
K220405,K120531,PROXIMITY_ONLY,19
K220405,K122911,PROXIMITY_ONLY,19
K220405,K132879,PROXIMITY_ONLY,19
K220405,K143453,PROXIMITY_ONLY,19
K220405,K171966,PROXIMITY_ONLY,19
K220405,K192827,SECTION_HEADED,19
K220405,K201471,SECTION_HEADED,19
K220847,K063569,SECTION_HEADED,14
K220847,K081016,SECTION_HEADED,14
K220847,K100448,SECTION_HEADED,14
K220847,K121543,SECTION_HEADED,14
K220847,K122698,SECTION_HEADED,14
K220847,K130050,SECTION_HEADED,14
K220847,K142413,SECTION_HEADED,14
K220847,K151293,SECTION_HEADED,14
K220847,K152047,SECTION_HEADED,14
K220847,K160975,SECTION_HEADED,14
K220847,K161742,SECTION_HEADED,14
K220847,K181611,SECTION_HEADED,14
K220847,K181999,SECTION_HEADED,14
K220847,K190588,SECTION_HEADED,14
K221150,K090692,SECTION_HEADED,12
K221150,K103243,SECTION_HEADED,12
K221150,K130108,SECTION_HEADED,12
K221150,K132886,PROXIMITY_ONLY,12
K221150,K132898,PROXIMITY_ONLY,12
K221150,K141383,PROXIMITY_ONLY,12
K221150,K141527,SECTION_HEADED,12
K221150,K142121,SECTION_HEADED,12
K221150,K151277,PROXIMITY_ONLY,12
K221150,K152974,SECTION_HEADED,12
K221150,K171852,SECTION_HEADED,12
K221150,K222194,PROXIMITY_ONLY,12
K221675,K003237,PROXIMITY_ONLY,16
K221675,K062978,PROXIMITY_ONLY,16
K221675,K103497,SECTION_HEADED,16
K221675,K110245,PROXIMITY_ONLY,16
K221675,K111546,PROXIMITY_ONLY,16
K221675,K112463,SECTION_HEADED,16
K221675,K122185,SECTION_HEADED,16
K221675,K123550,PROXIMITY_ONLY,16
K221675,K132207,PROXIMITY_ONLY,16
K221675,K151316,PROXIMITY_ONLY,16
K221675,K152439,SECTION_HEADED,16
K221675,K162957,SECTION_HEADED,16
K221675,K163193,PROXIMITY_ONLY,16
K221675,K172251,PROXIMITY_ONLY,16
K221675,K180929,SECTION_HEADED,16
K221675,K183312,PROXIMITY_ONLY,16
K221705,K021657,PROXIMITY_ONLY,19
K221705,K051640,SECTION_HEADED,19
K221705,K082469,PROXIMITY_ONLY,19
K221705,K103733,PROXIMITY_ONLY,19
K221705,K120507,SECTION_HEADED,19
K221705,K123486,SECTION_HEADED,19
K221705,K131864,PROXIMITY_ONLY,19
K221705,K132752,PROXIMITY_ONLY,19
K221705,K140075,SECTION_HEADED,19
K221705,K140942,PROXIMITY_ONLY,19
K221705,K150829,SECTION_HEADED,19
K221705,K150832,SECTION_HEADED,19
K221705,K151316,PROXIMITY_ONLY,19
K221705,K152430,PROXIMITY_ONLY,19
K221705,K161705,PROXIMITY_ONLY,19
K221705,K162256,SECTION_HEADED,19
K221705,K181794,SECTION_HEADED,19
K221705,K190100,PROXIMITY_ONLY,19
K221705,K210961,PROXIMITY_ONLY,19
K221758,K100858,SECTION_HEADED,15
K221758,K110598,SECTION_HEADED,15
K221758,K110847,SECTION_HEADED,15
K221758,K113254,SECTION_HEADED,15
K221758,K130642,PROXIMITY_ONLY,15
K221758,K133349,SECTION_HEADED,15
K221758,K143256,SECTION_HEADED,15
K221758,K143552,SECTION_HEADED,15
K221758,K153722,SECTION_HEADED,15
K221758,K161476,SECTION_HEADED,15
K221758,K163397,SECTION_HEADED,15
K221758,K171858,SECTION_HEADED,15
K221758,K173388,SECTION_HEADED,15
K221758,K183194,SECTION_HEADED,15
K221758,K212800,PROXIMITY_ONLY,15
K221894,K102293,SECTION_HEADED,15
K221894,K113447,SECTION_HEADED,15
K221894,K123231,SECTION_HEADED,15
K221894,K123913,SECTION_HEADED,15
K221894,K132559,SECTION_HEADED,15
K221894,K140411,SECTION_HEADED,15
K221894,K142498,SECTION_HEADED,15
K221894,K171848,SECTION_HEADED,15
K221894,K191391,SECTION_HEADED,15
K221894,K192115,SECTION_HEADED,15
K221894,K203038,SECTION_HEADED,15
K221894,K203278,SECTION_HEADED,15
K221894,K210214,PROXIMITY_ONLY,15
K221894,K210439,PROXIMITY_ONLY,15
K221894,K213355,SECTION_HEADED,15
K222282,K001945,PROXIMITY_ONLY,14
K222282,K011978,PROXIMITY_ONLY,14
K222282,K021932,PROXIMITY_ONLY,14
K222282,K032269,PROXIMITY_ONLY,14
K222282,K033995,SECTION_HEADED,14
K222282,K041860,PROXIMITY_ONLY,14
K222282,K061621,PROXIMITY_ONLY,14
K222282,K062564,PROXIMITY_ONLY,14
K222282,K071184,SECTION_HEADED,14
K222282,K082807,SECTION_HEADED,14
K222282,K111540,SECTION_HEADED,14
K222282,K112583,PROXIMITY_ONLY,14
K222282,K120070,SECTION_HEADED,14
K222282,K962011,PROXIMITY_ONLY,14
K222684,K061854,SECTION_HEADED,12
K222684,K113802,PROXIMITY_ONLY,12
K222684,K122845,SECTION_HEADED,12
K222684,K133188,SECTION_HEADED,12
K222684,K142114,SECTION_HEADED,12
K222684,K151755,PROXIMITY_ONLY,12
K222684,K160208,PROXIMITY_ONLY,12
K222684,K161332,PROXIMITY_ONLY,12
K222684,K170496,SECTION_HEADED,12
K222684,K172724,SECTION_HEADED,12
K222684,K181603,PROXIMITY_ONLY,12
K222684,K192818,SECTION_HEADED,12
K223069,K001548,SECTION_HEADED,13
K223069,K001957,SECTION_HEADED,13
K223069,K002552,SECTION_HEADED,13
K223069,K031480,PROXIMITY_ONLY,13
K223069,K060360,PROXIMITY_ONLY,13
K223069,K792089,PROXIMITY_ONLY,13
K223069,K904208,PROXIMITY_ONLY,13
K223069,K915512,PROXIMITY_ONLY,13
K223069,K924482,PROXIMITY_ONLY,13
K223069,K972863,PROXIMITY_ONLY,13
K223069,K973164,PROXIMITY_ONLY,13
K223069,K992346,PROXIMITY_ONLY,13
K223069,K994207,SECTION_HEADED,13
K223150,K000682,SECTION_HEADED,18
K223150,K000684,SECTION_HEADED,18
K223150,K001945,SECTION_HEADED,18
K223150,K012114,SECTION_HEADED,18
K223150,K013248,SECTION_HEADED,18
K223150,K030597,PROXIMITY_ONLY,18
K223150,K032269,PROXIMITY_ONLY,18
K223150,K041860,SECTION_HEADED,18
K223150,K061753,PROXIMITY_ONLY,18
K223150,K062564,PROXIMITY_ONLY,18
K223150,K063049,PROXIMITY_ONLY,18
K223150,K073186,PROXIMITY_ONLY,18
K223150,K073460,PROXIMITY_ONLY,18
K223150,K083694,PROXIMITY_ONLY,18
K223150,K090047,PROXIMITY_ONLY,18
K223150,K091644,PROXIMITY_ONLY,18
K223150,K131186,PROXIMITY_ONLY,18
K223150,K944330,PROXIMITY_ONLY,18
K223528,K001548,SECTION_HEADED,22
K223528,K001957,SECTION_HEADED,22
K223528,K002552,SECTION_HEADED,22
K223528,K023087,PROXIMITY_ONLY,22
K223528,K031729,SECTION_HEADED,22
K223528,K040267,SECTION_HEADED,22
K223528,K051146,SECTION_HEADED,22
K223528,K051948,SECTION_HEADED,22
K223528,K052917,SECTION_HEADED,22
K223528,K053514,SECTION_HEADED,22
K223528,K061521,SECTION_HEADED,22
K223528,K070095,SECTION_HEADED,22
K223528,K072221,SECTION_HEADED,22
K223528,K132624,SECTION_HEADED,22
K223528,K141056,SECTION_HEADED,22
K223528,K153345,SECTION_HEADED,22
K223528,K172326,SECTION_HEADED,22
K223528,K172634,SECTION_HEADED,22
K223528,K190991,SECTION_HEADED,22
K223528,K983226,SECTION_HEADED,22
K223528,K994207,SECTION_HEADED,22
K223745,K011533,SECTION_HEADED,11
K223745,K042959,SECTION_HEADED,11
K223745,K042992,SECTION_HEADED,11
K223745,K082239,SECTION_HEADED,11
K223745,K111572,SECTION_HEADED,11
K223745,K123991,SECTION_HEADED,11
K223745,K150862,SECTION_HEADED,11
K223745,K160907,SECTION_HEADED,11
K223745,K181744,SECTION_HEADED,11
K223745,K190344,SECTION_HEADED,11
K223745,K980513,SECTION_HEADED,11
K230257,K012190,SECTION_HEADED,15
K230257,K021008,SECTION_HEADED,15
K230257,K070444,SECTION_HEADED,15
K230257,K103533,SECTION_HEADED,15
K230257,K120148,SECTION_HEADED,15
K230257,K123569,SECTION_HEADED,15
K230257,K130625,SECTION_HEADED,15
K230257,K132005,SECTION_HEADED,15
K230257,K133081,SECTION_HEADED,15
K230257,K141228,SECTION_HEADED,15
K230257,K202099,SECTION_HEADED,15
K230257,K213837,SECTION_HEADED,15
K230257,K221031,SECTION_HEADED,15
K230257,K222267,SECTION_HEADED,15
K230416,K002552,SECTION_HEADED,16
K230416,K031729,SECTION_HEADED,16
K230416,K070095,SECTION_HEADED,16
K230416,K072221,SECTION_HEADED,16
K230416,K132624,SECTION_HEADED,16
K230416,K141056,SECTION_HEADED,16
K230416,K153345,SECTION_HEADED,16
K230416,K172326,SECTION_HEADED,16
K230416,K172634,SECTION_HEADED,16
K230416,K222056,SECTION_HEADED,16
K230416,K223069,SECTION_HEADED,16
K230416,K223528,SECTION_HEADED,16
K230416,K915512,SECTION_HEADED,16
K230416,K973164,SECTION_HEADED,16
K230416,K983226,SECTION_HEADED,16
K230416,K994207,SECTION_HEADED,16
K230563,K013035,SECTION_HEADED,13
K230563,K021489,PROXIMITY_ONLY,13
K230563,K081479,PROXIMITY_ONLY,13
K230563,K093552,SECTION_HEADED,13
K230563,K122218,SECTION_HEADED,13
K230563,K140735,PROXIMITY_ONLY,13
K230563,K142550,SECTION_HEADED,13
K230563,K162026,SECTION_HEADED,13
K230563,K171389,SECTION_HEADED,13
K230563,K182125,SECTION_HEADED,13
K230563,K953439,PROXIMITY_ONLY,13
K230563,K973524,PROXIMITY_ONLY,13
K230563,K990030,PROXIMITY_ONLY,13
K230572,K052906,SECTION_HEADED,11
K230572,K130050,PROXIMITY_ONLY,11
K230572,K130129,SECTION_HEADED,11
K230572,K142139,PROXIMITY_ONLY,11
K230572,K152047,PROXIMITY_ONLY,11
K230572,K172351,SECTION_HEADED,11
K230572,K181999,PROXIMITY_ONLY,11
K230572,K200171,SECTION_HEADED,11
K230572,K201315,SECTION_HEADED,11
K230572,K210717,PROXIMITY_ONLY,11
K230572,K220847,SECTION_HEADED,11
K232265,K030941,PROXIMITY_ONLY,21
K232265,K050316,PROXIMITY_ONLY,21
K232265,K061439,PROXIMITY_ONLY,21
K232265,K081059,PROXIMITY_ONLY,21
K232265,K100142,PROXIMITY_ONLY,21
K232265,K111902,PROXIMITY_ONLY,21
K232265,K122698,PROXIMITY_ONLY,21
K232265,K132285,PROXIMITY_ONLY,21
K232265,K140082,PROXIMITY_ONLY,21
K232265,K140478,PROXIMITY_ONLY,21
K232265,K143552,PROXIMITY_ONLY,21
K232265,K150583,PROXIMITY_ONLY,21
K232265,K151293,PROXIMITY_ONLY,21
K232265,K160975,PROXIMITY_ONLY,21
K232265,K183696,PROXIMITY_ONLY,21
K232265,K191318,PROXIMITY_ONLY,21
K232265,K201315,PROXIMITY_ONLY,21
K232265,K202289,PROXIMITY_ONLY,21
K232265,K203315,SECTION_HEADED,21
K232265,K211359,SECTION_HEADED,21
K232265,K220418,PROXIMITY_ONLY,21
K232394,K011815,SECTION_HEADED,11
K232394,K032269,PROXIMITY_ONLY,11
K232394,K033995,SECTION_HEADED,11
K232394,K062564,SECTION_HEADED,11
K232394,K063049,SECTION_HEADED,11
K232394,K073186,SECTION_HEADED,11
K232394,K082807,PROXIMITY_ONLY,11
K232394,K083213,PROXIMITY_ONLY,11
K232394,K083694,SECTION_HEADED,11
K232394,K092812,PROXIMITY_ONLY,11
K232394,K222031,SECTION_HEADED,11
K232605,K021932,SECTION_HEADED,11
K232605,K093776,SECTION_HEADED,11
K232605,K121060,SECTION_HEADED,11
K232605,K131471,SECTION_HEADED,11
K232605,K150017,SECTION_HEADED,11
K232605,K163104,SECTION_HEADED,11
K232605,K213266,SECTION_HEADED,11
K232605,K223708,SECTION_HEADED,11
K233498,K153345,SECTION_HEADED,13
K233498,K173499,SECTION_HEADED,13
K233498,K182468,PROXIMITY_ONLY,13
K233498,K191358,PROXIMITY_ONLY,13
K233498,K191414,PROXIMITY_ONLY,13
K233498,K202016,PROXIMITY_ONLY,13
K233498,K210893,PROXIMITY_ONLY,13
K233498,K212187,PROXIMITY_ONLY,13
K233498,K213701,PROXIMITY_ONLY,13
K233498,K220376,PROXIMITY_ONLY,13
K233498,K220731,PROXIMITY_ONLY,13
K233498,K222632,PROXIMITY_ONLY,13
K233665,K000684,SECTION_HEADED,11
K233665,K011335,SECTION_HEADED,11
K233665,K033805,SECTION_HEADED,11
K233665,K063049,PROXIMITY_ONLY,11
K233665,K082072,PROXIMITY_ONLY,11
K233665,K082807,SECTION_HEADED,11
K233665,K092247,PROXIMITY_ONLY,11
K233665,K100776,PROXIMITY_ONLY,11
K233665,K112583,PROXIMITY_ONLY,11
K233665,K131186,SECTION_HEADED,11
K233665,K150099,PROXIMITY_ONLY,11
K233980,K003182,SECTION_HEADED,12
K233980,K033959,SECTION_HEADED,12
K233980,K061648,SECTION_HEADED,12
K233980,K070267,SECTION_HEADED,12
K233980,K070849,SECTION_HEADED,12
K233980,K091453,SECTION_HEADED,12
K233980,K111433,SECTION_HEADED,12
K233980,K140881,SECTION_HEADED,12
K233980,K170806,SECTION_HEADED,12
K233980,K212746,PROXIMITY_ONLY,12
K233980,K230295,PROXIMITY_ONLY,12
K233980,K232303,SECTION_HEADED,12
K240046,K002149,SECTION_HEADED,14
K240046,K061547,SECTION_HEADED,14
K240046,K140043,PROXIMITY_ONLY,14
K240046,K142119,PROXIMITY_ONLY,14
K240046,K170444,PROXIMITY_ONLY,14
K240046,K171181,PROXIMITY_ONLY,14
K240046,K173776,PROXIMITY_ONLY,14
K240046,K180798,PROXIMITY_ONLY,14
K240046,K181598,PROXIMITY_ONLY,14
K240046,K200011,PROXIMITY_ONLY,14
K240046,K892398,PROXIMITY_ONLY,14
K240046,K911052,PROXIMITY_ONLY,14
K240046,K931333,PROXIMITY_ONLY,14
K240783,K021673,PROXIMITY_ONLY,14
K240783,K052792,SECTION_HEADED,14
K240783,K070756,PROXIMITY_ONLY,14
K240783,K081124,PROXIMITY_ONLY,14
K240783,K092386,PROXIMITY_ONLY,14
K240783,K113848,PROXIMITY_ONLY,14
K240783,K211176,PROXIMITY_ONLY,14
K240783,K823722,PROXIMITY_ONLY,14
K240783,K831884,PROXIMITY_ONLY,14
K240783,K963486,PROXIMITY_ONLY,14
K240783,K963509,SECTION_HEADED,14
K240783,K970351,SECTION_HEADED,14
K240783,K990369,PROXIMITY_ONLY,14
K240783,K991485,PROXIMITY_ONLY,14
K240830,K203714,SECTION_HEADED,12
K240830,K210497,SECTION_HEADED,12
K240830,K212540,SECTION_HEADED,12
K240830,K212904,SECTION_HEADED,12
K240830,K213359,SECTION_HEADED,12
K240830,K213420,SECTION_HEADED,12
K240830,K213951,PROXIMITY_ONLY,12
K240830,K221751,SECTION_HEADED,12
K240830,K231076,SECTION_HEADED,12
K240830,K231735,SECTION_HEADED,12
K240830,K233414,PROXIMITY_ONLY,12
K240830,K233694,PROXIMITY_ONLY,12
K240846,K082236,PROXIMITY_ONLY,11
K240846,K153442,PROXIMITY_ONLY,11
K240846,K170347,PROXIMITY_ONLY,11
K240846,K190526,SECTION_HEADED,11
K240846,K190545,PROXIMITY_ONLY,11
K240846,K193423,PROXIMITY_ONLY,11
K240846,K200596,PROXIMITY_ONLY,11
K240846,K210716,SECTION_HEADED,11
K240846,K222789,PROXIMITY_ONLY,11
K240846,K231280,SECTION_HEADED,11
K240846,K233944,SECTION_HEADED,11
K241472,K000788,SECTION_HEADED,20
K241472,K082525,PROXIMITY_ONLY,20
K241472,K093472,PROXIMITY_ONLY,20
K241472,K103120,PROXIMITY_ONLY,20
K241472,K110087,PROXIMITY_ONLY,20
K241472,K121439,PROXIMITY_ONLY,20
K241472,K122305,PROXIMITY_ONLY,20
K241472,K123705,PROXIMITY_ONLY,20
K241472,K130128,PROXIMITY_ONLY,20
K241472,K130343,PROXIMITY_ONLY,20
K241472,K131647,PROXIMITY_ONLY,20
K241472,K150862,SECTION_HEADED,20
K241472,K153381,SECTION_HEADED,20
K241472,K170359,PROXIMITY_ONLY,20
K241472,K172551,PROXIMITY_ONLY,20
K241472,K173880,SECTION_HEADED,20
K241472,K183114,PROXIMITY_ONLY,20
K241472,K191831,PROXIMITY_ONLY,20
K241472,K201657,SECTION_HEADED,20
K241472,K212069,SECTION_HEADED,20
K242249,K022520,PROXIMITY_ONLY,11
K242249,K103497,PROXIMITY_ONLY,11
K242249,K111546,PROXIMITY_ONLY,11
K242249,K112463,PROXIMITY_ONLY,11
K242249,K122185,PROXIMITY_ONLY,11
K242249,K122504,PROXIMITY_ONLY,11
K242249,K152439,PROXIMITY_ONLY,11
K242249,K162957,PROXIMITY_ONLY,11
K242249,K183312,SECTION_HEADED,11
K242249,K221675,PROXIMITY_ONLY,11
K242249,K994078,PROXIMITY_ONLY,11
K242296,K061665,SECTION_HEADED,15
K242296,K063453,SECTION_HEADED,15
K242296,K070758,SECTION_HEADED,15
K242296,K070908,SECTION_HEADED,15
K242296,K071257,SECTION_HEADED,15
K242296,K111000,SECTION_HEADED,15
K242296,K130274,SECTION_HEADED,15
K242296,K130917,SECTION_HEADED,15
K242296,K151342,PROXIMITY_ONLY,15
K242296,K173788,SECTION_HEADED,15
K242296,K190728,SECTION_HEADED,15
K242296,K200523,SECTION_HEADED,15
K242296,K203495,SECTION_HEADED,15
K242296,K212381,SECTION_HEADED,15
K242315,K003237,SECTION_HEADED,20
K242315,K022520,PROXIMITY_ONLY,20
K242315,K022549,SECTION_HEADED,20
K242315,K050262,SECTION_HEADED,20
K242315,K051363,SECTION_HEADED,20
K242315,K103497,PROXIMITY_ONLY,20
K242315,K110245,SECTION_HEADED,20
K242315,K111546,PROXIMITY_ONLY,20
K242315,K112463,PROXIMITY_ONLY,20
K242315,K122185,PROXIMITY_ONLY,20
K242315,K122504,PROXIMITY_ONLY,20
K242315,K152439,PROXIMITY_ONLY,20
K242315,K162957,PROXIMITY_ONLY,20
K242315,K172251,SECTION_HEADED,20
K242315,K183312,SECTION_HEADED,20
K242315,K213129,SECTION_HEADED,20
K242315,K221675,PROXIMITY_ONLY,20
K242315,K994078,PROXIMITY_ONLY,20
K242315,K994126,SECTION_HEADED,20
K242361,K070229,PROXIMITY_ONLY,23
K242361,K081380,PROXIMITY_ONLY,23
K242361,K103440,PROXIMITY_ONLY,23
K242361,K112920,PROXIMITY_ONLY,23
K242361,K113666,PROXIMITY_ONLY,23
K242361,K131533,PROXIMITY_ONLY,23
K242361,K133944,PROXIMITY_ONLY,23
K242361,K140765,PROXIMITY_ONLY,23
K242361,K141873,PROXIMITY_ONLY,23
K242361,K142381,PROXIMITY_ONLY,23
K242361,K143334,PROXIMITY_ONLY,23
K242361,K143350,PROXIMITY_ONLY,23
K242361,K151727,PROXIMITY_ONLY,23
K242361,K153526,PROXIMITY_ONLY,23
K242361,K161369,PROXIMITY_ONLY,23
K242361,K172104,PROXIMITY_ONLY,23
K242361,K172941,PROXIMITY_ONLY,23
K242361,K173508,PROXIMITY_ONLY,23
K242361,K180376,SECTION_HEADED,23
K242361,K181603,SECTION_HEADED,23
K242361,K182473,SECTION_HEADED,23
K242361,K190584,PROXIMITY_ONLY,23
K242361,K222684,PROXIMITY_ONLY,23
K242364,K161363,SECTION_HEADED,12
K242364,K180480,SECTION_HEADED,12
K242364,K182746,SECTION_HEADED,12
K242364,K192938,SECTION_HEADED,12
K242364,K202587,PROXIMITY_ONLY,12
K242364,K203714,SECTION_HEADED,12
K242364,K222028,SECTION_HEADED,12
K242364,K222973,SECTION_HEADED,12
K242364,K223611,SECTION_HEADED,12
K242364,K231438,SECTION_HEADED,12
K242364,K232275,SECTION_HEADED,12
K242554,K040907,PROXIMITY_ONLY,15
K242554,K082516,SECTION_HEADED,15
K242554,K103705,SECTION_HEADED,15
K242554,K123241,PROXIMITY_ONLY,15
K242554,K141478,PROXIMITY_ONLY,15
K242554,K150456,PROXIMITY_ONLY,15
K242554,K151732,PROXIMITY_ONLY,15
K242554,K191344,PROXIMITY_ONLY,15
K242554,K193345,PROXIMITY_ONLY,15
K242554,K201132,SECTION_HEADED,15
K242554,K201235,PROXIMITY_ONLY,15
K242554,K203294,SECTION_HEADED,15
K242554,K203834,PROXIMITY_ONLY,15
K242554,K213837,PROXIMITY_ONLY,15
K242554,K220937,SECTION_HEADED,15
K243029,K121297,SECTION_HEADED,11
K243029,K133370,PROXIMITY_ONLY,11
K243029,K143184,PROXIMITY_ONLY,11
K243029,K150862,SECTION_HEADED,11
K243029,K153131,PROXIMITY_ONLY,11
K243029,K160907,SECTION_HEADED,11
K243029,K163081,PROXIMITY_ONLY,11
K243029,K190704,PROXIMITY_ONLY,11
K243029,K192883,SECTION_HEADED,11
K243029,K211505,SECTION_HEADED,11
K243029,K241690,PROXIMITY_ONLY,11
K243466,K022520,PROXIMITY_ONLY,12
K243466,K103497,PROXIMITY_ONLY,12
K243466,K111546,PROXIMITY_ONLY,12
K243466,K112463,PROXIMITY_ONLY,12
K243466,K122185,PROXIMITY_ONLY,12
K243466,K122504,PROXIMITY_ONLY,12
K243466,K152439,PROXIMITY_ONLY,12
K243466,K162957,PROXIMITY_ONLY,12
K243466,K183312,SECTION_HEADED,12
K243466,K221675,PROXIMITY_ONLY,12
K243466,K242249,SECTION_HEADED,12
K243466,K994078,PROXIMITY_ONLY,12
K243469,K000684,PROXIMITY_ONLY,23
K243469,K011335,PROXIMITY_ONLY,23
K243469,K012114,PROXIMITY_ONLY,23
K243469,K041860,PROXIMITY_ONLY,23
K243469,K050646,PROXIMITY_ONLY,23
K243469,K051567,SECTION_HEADED,23
K243469,K061753,PROXIMITY_ONLY,23
K243469,K062564,PROXIMITY_ONLY,23
K243469,K082072,PROXIMITY_ONLY,23
K243469,K083213,PROXIMITY_ONLY,23
K243469,K083694,PROXIMITY_ONLY,23
K243469,K090053,SECTION_HEADED,23
K243469,K091479,SECTION_HEADED,23
K243469,K092609,PROXIMITY_ONLY,23
K243469,K102537,SECTION_HEADED,23
K243469,K102998,SECTION_HEADED,23
K243469,K103332,SECTION_HEADED,23
K243469,K110908,SECTION_HEADED,23
K243469,K111540,PROXIMITY_ONLY,23
K243469,K112583,PROXIMITY_ONLY,23
K243469,K120070,PROXIMITY_ONLY,23
K243469,K141796,PROXIMITY_ONLY,23
K243469,K230546,SECTION_HEADED,23
K243656,K051640,PROXIMITY_ONLY,11
K243656,K082424,PROXIMITY_ONLY,11
K243656,K120507,PROXIMITY_ONLY,11
K243656,K132624,SECTION_HEADED,11
K243656,K140073,PROXIMITY_ONLY,11
K243656,K140075,PROXIMITY_ONLY,11
K243656,K150829,PROXIMITY_ONLY,11
K243656,K150832,PROXIMITY_ONLY,11
K243656,K190100,SECTION_HEADED,11
K243656,K212941,SECTION_HEADED,11
K243656,K221705,SECTION_HEADED,11
K243809,K112091,PROXIMITY_ONLY,18
K243809,K112158,SECTION_HEADED,18
K243809,K112898,PROXIMITY_ONLY,18
K243809,K140975,PROXIMITY_ONLY,18
K243809,K141327,PROXIMITY_ONLY,18
K243809,K141395,PROXIMITY_ONLY,18
K243809,K143509,PROXIMITY_ONLY,18
K243809,K150855,PROXIMITY_ONLY,18
K243809,K151739,PROXIMITY_ONLY,18
K243809,K160011,PROXIMITY_ONLY,18
K243809,K161226,PROXIMITY_ONLY,18
K243809,K170473,PROXIMITY_ONLY,18
K243809,K181491,PROXIMITY_ONLY,18
K243809,K182099,PROXIMITY_ONLY,18
K243809,K191622,PROXIMITY_ONLY,18
K243809,K192683,SECTION_HEADED,18
K243809,K200656,PROXIMITY_ONLY,18
K243809,K213580,SECTION_HEADED,18
K243839,K010081,SECTION_HEADED,22
K243839,K013211,SECTION_HEADED,22
K243839,K032964,SECTION_HEADED,22
K243839,K041906,SECTION_HEADED,22
K243839,K050398,SECTION_HEADED,22
K243839,K051556,SECTION_HEADED,22
K243839,K051682,SECTION_HEADED,22
K243839,K060107,SECTION_HEADED,22
K243839,K070479,SECTION_HEADED,22
K243839,K071676,PROXIMITY_ONLY,22
K243839,K100269,SECTION_HEADED,22
K243839,K102975,PROXIMITY_ONLY,22
K243839,K103012,SECTION_HEADED,22
K243839,K121392,SECTION_HEADED,22
K243839,K122798,PROXIMITY_ONLY,22
K243839,K141960,SECTION_HEADED,22
K243839,K162732,SECTION_HEADED,22
K243839,K173583,PROXIMITY_ONLY,22
K243839,K182502,PROXIMITY_ONLY,22
K243839,K963313,SECTION_HEADED,22
K243839,K993082,SECTION_HEADED,22
K250037,K051023,SECTION_HEADED,13
K250037,K053569,SECTION_HEADED,13
K250037,K110360,SECTION_HEADED,13
K250037,K123059,SECTION_HEADED,13
K250037,K123954,SECTION_HEADED,13
K250037,K133585,SECTION_HEADED,13
K250037,K140749,SECTION_HEADED,13
K250037,K172633,SECTION_HEADED,13
K250037,K181557,SECTION_HEADED,13
K250037,K191393,SECTION_HEADED,13
K250037,K193067,SECTION_HEADED,13
K250037,K201315,PROXIMITY_ONLY,13
K250450,K082792,PROXIMITY_ONLY,21
K250450,K093944,PROXIMITY_ONLY,21
K250450,K103352,SECTION_HEADED,21
K250450,K103721,PROXIMITY_ONLY,21
K250450,K121011,PROXIMITY_ONLY,21
K250450,K122641,PROXIMITY_ONLY,21
K250450,K122911,SECTION_HEADED,21
K250450,K132879,PROXIMITY_ONLY,21
K250450,K161635,SECTION_HEADED,21
K250450,K170845,PROXIMITY_ONLY,21
K250450,K173794,PROXIMITY_ONLY,21
K250450,K181254,SECTION_HEADED,21
K250450,K181693,PROXIMITY_ONLY,21
K250450,K192126,PROXIMITY_ONLY,21
K250450,K192352,PROXIMITY_ONLY,21
K250450,K192827,SECTION_HEADED,21
K250450,K201673,PROXIMITY_ONLY,21
K250450,K202730,SECTION_HEADED,21
K250450,K203041,PROXIMITY_ONLY,21
K250450,K210263,PROXIMITY_ONLY,21
K250450,K230011,PROXIMITY_ONLY,21
